id,question_type,difficulty,requires_counterfactual,error_types,pipeline_error,rule_recall_at_5,event_recall_at_5,top1_exact_path_match,top1_edge_f1,oracle_exact_path_match,oracle_best_path_rank,gold_decision,predicted_decision,answer_token_f1,answer_rouge_l_f1,citation_precision,citation_recall,gold_rule_ids,predicted_rule_ids,gold_event_ids,predicted_event_ids,gold_path_edges,top1_path_edges,gold_citations,predicted_citations,gold_answer,predicted_answer
BLHS_MH_0051,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.070588,0.070588,0.0,0.0,146|1239,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_500_000_000_dong_den_2_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_500_000_000_dong_den_2_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam,,53|228,,Hệ quả cuối cùng là “Phạt tiền từ 500.000.000 đồng đến 2.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 500.000.000 đồng đến 2.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm.,Hệ quả là bị xử lý hình sự nghiêm khắc hơn theo quy định pháp luật
BLHS_MH_0052,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,REJECT_DIRECT_CLAIM,0.0,0.0,0.0,0.0,146|1269,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam,,53|232,,Hệ quả cuối cùng là “Phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm.,Có thể bị xử lý hình sự nghiêm khắc hơn theo quy định pháp luật
BLHS_MH_0053,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.05,0.05,0.0,0.0,146|1343,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_400_000_000_dong_den_2_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_05_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_400_000_000_dong_den_2_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_05_nam,,53|236,123|15,Hệ quả cuối cùng là “Phạt tiền từ 400.000.000 đồng đến 2.000.000.000 đồng hoặc phạt tù từ 03 năm đến 05 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 400.000.000 đồng đến 2.000.000.000 đồng hoặc phạt tù từ 03 năm đến 05 năm.,Dẫn đến hình phạt nặng hơn theo quy định pháp luật
BLHS_MH_0054,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.025,0.025,0.0,0.0,146|1364,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_600_000_000_dong_den_4_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_600_000_000_dong_den_4_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam,,53|238,123,Hệ quả cuối cùng là “Phạt tiền từ 600.000.000 đồng đến 4.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 600.000.000 đồng đến 4.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm.,Phải chịu hình phạt nặng hơn theo quy định pháp luật
BLHS_MH_0055,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,REJECT_DIRECT_CLAIM,0.193548,0.150538,0.0,0.0,146|1781,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_50_000_000_dong_den_150_000_000_dong_hoac_phat_tu_tu_03_nam_den_10_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_50_000_000_dong_den_150_000_000_dong_hoac_phat_tu_tu_03_nam_den_10_nam,,53|266,,Hệ quả cuối cùng là “Phạt tiền từ 50.000.000 đồng đến 150.000.000 đồng hoặc phạt tù từ 03 năm đến 10 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 50.000.000 đồng đến 150.000.000 đồng hoặc phạt tù từ 03 năm đến 10 năm.,"Kết quả là bị truy cứu trách nhiệm hình sự theo tội phạm mới, không áp dụng hình phạt tăng nặng do đã xóa án tích."
BLHS_MH_0056,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.072289,0.072289,0.0,0.0,146|1941,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_100_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_100_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,,53|285,,Hệ quả cuối cùng là “Phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm.,Hệ quả là bị xử lý hình sự nghiêm khắc hơn theo quy định pháp luật.
BLHS_MH_0057,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.106383,0.106383,0.0,0.0,146|1949,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_200_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_200_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,,53|286,51|123,Hệ quả cuối cùng là “Phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm.,"Người phạm tội có thể bị xử lý hình sự nghiêm khắc hơn do tái phạm, bao gồm tăng mức hình phạt theo quy định pháp luật."
BLHS_MH_0058,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.113636,0.113636,0.0,0.0,146|1958,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,,53|287,123|15,Hệ quả cuối cùng là “Phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm.,"Trạng thái pháp lý là tái phạm, dẫn đến hình phạt nghiêm khắc hơn theo quy định pháp luật."
BLHS_MH_0059,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.077922,0.077922,0.0,0.0,146|1983,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_bi_phat_tu_tu_03_nam_den_07_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_bi_phat_tu_tu_03_nam_den_07_nam,,53|289,,Hệ quả cuối cùng là “Phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng hoặc bị phạt tù từ 03 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng hoặc bị phạt tù từ 03 năm đến 07 năm.,Phạt nặng hơn do tái phạm
BLHS_MH_0060,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,REJECT_DIRECT_CLAIM,0.104167,0.083333,0.0,0.0,146|2237,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_400_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_400_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,,53|316,,Hệ quả cuối cùng là “Phạt tiền từ 400.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 400.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm.,"Người phạm tội sẽ bị xử lý hình sự theo quy định của pháp luật, có thể bị áp dụng hình phạt nặng hơn do tái phạm."
BLHS_MH_0061,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.092308,0.092308,0.0,0.0,146|502,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_18_nam_den_20_nam_hoac_tu_chung_than,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_18_nam_den_20_nam_hoac_tu_chung_than,,53|151,,Hệ quả cuối cùng là “Phạt tù từ 18 năm đến 20 năm hoặc tù chung thân”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 18 năm đến 20 năm hoặc tù chung thân.,Hệ quả là bị xử lý hình sự nghiêm khắc hơn theo quy định pháp luật
BLHS_MH_0062,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.216216,0.189189,0.0,0.0,146|536,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_12_nam_den_20_nam_hoac_tu_chung_than,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_12_nam_den_20_nam_hoac_tu_chung_than,,53|154,51|123,Hệ quả cuối cùng là “Phạt tù từ 12 năm đến 20 năm hoặc tù chung thân”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 12 năm đến 20 năm hoặc tù chung thân.,"Kết quả pháp lý có thể là hình phạt nặng hơn do tái phạm, tùy theo tính chất tội phạm và quy định pháp luật."
BLHS_MH_0063,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,REJECT_DIRECT_CLAIM,0.066667,0.066667,0.0,0.0,146|2087,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_10_nam_den_20_nam_hoac_tu_chung_than,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_10_nam_den_20_nam_hoac_tu_chung_than,,53|303,,Hệ quả cuối cùng là “Phạt tù từ 10 năm đến 20 năm hoặc tù chung thân”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 10 năm đến 20 năm hoặc tù chung thân.,Dẫn đến hình phạt nặng hơn theo quy định pháp luật
BLHS_MH_0064,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.222222,0.15873,0.0,0.0,146|324,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_02_nam_den_06_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_02_nam_den_06_nam,,53|134,123|35,Hệ quả cuối cùng là “Phạt tù từ 02 năm đến 06 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 02 năm đến 06 năm.,Người phạm tội bị xem là tội phạm có tiền án và chịu hình phạt nặng hơn theo quy định pháp luật
BLHS_MH_0065,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.142857,0.142857,0.0,0.0,146|372,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_07_nam_den_15_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_07_nam_den_15_nam,,53|141,123|15,Hệ quả cuối cùng là “Phạt tù từ 07 năm đến 15 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 07 năm đến 15 năm.,Người phạm tội sẽ bị xử lý hình sự nghiêm khắc hơn do tái phạm
BLHS_MH_0066,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.068966,0.068966,0.0,0.0,146|387,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_12_nam_den_20_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_12_nam_den_20_nam,,53|142,51|123,Hệ quả cuối cùng là “Phạt tù từ 12 năm đến 20 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 12 năm đến 20 năm.,Người phạm tội sẽ bị xử lý hình sự nghiêm khắc hơn theo quy định pháp luật.
BLHS_MH_0067,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.140351,0.140351,0.0,0.0,146|402,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_03_nam_den_10_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_03_nam_den_10_nam,,53|143,,Hệ quả cuối cùng là “Phạt tù từ 03 năm đến 10 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 03 năm đến 10 năm.,Người phạm tội có thể bị xử lý hình sự nghiêm khắc hơn do tái phạm.
BLHS_MH_0068,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.166667,0.133333,0.0,0.0,146|436,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_03_nam_den_07_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_03_nam_den_07_nam,,53|146,123|15,Hệ quả cuối cùng là “Phạt tù từ 03 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 03 năm đến 07 năm.,"Trạng thái pháp lý là tái phạm, dẫn đến hình phạt nghiêm khắc hơn theo quy định pháp luật."
BLHS_MH_0069,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.068966,0.068966,0.0,0.0,146|510,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_07_nam_den_12_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_07_nam_den_12_nam,,53|152,123|15,Hệ quả cuối cùng là “Phạt tù từ 07 năm đến 12 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 07 năm đến 12 năm.,Người phạm tội sẽ bị xử lý hình sự nghiêm khắc hơn theo quy định pháp luật.
BLHS_MH_0070,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,REJECT_DIRECT_CLAIM,0.113208,0.113208,0.0,0.0,146|523,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_10_nam_den_15_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_10_nam_den_15_nam,,53|153,,Hệ quả cuối cùng là “Phạt tù từ 10 năm đến 15 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 10 năm đến 15 năm.,Phải chịu hình phạt nghiêm khắc hơn do tính chất tái phạm
BLHS_MH_0071,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.409091,0.295455,0.0,0.0,176|203,,da_chap_hanh_mot_nua_thoi_han_cam_cu_tru_hoac_quan_che_va_cai_tao_tot|mien_phan_hinh_phat_con_lai|duoc_coi_nhu_da_chap_hanh_xong_hinh_phat,,da_chap_hanh_mot_nua_thoi_han_cam_cu_tru_hoac_quan_che_va_cai_tao_tot->mien_phan_hinh_phat_con_lai|mien_phan_hinh_phat_con_lai->duoc_coi_nhu_da_chap_hanh_xong_hinh_phat,,62|73,,Sự kiện khởi đầu là “Đã chấp hành một nửa thời hạn cấm cư trú hoặc quản chế và cải tạo tốt”. Chuỗi đầy đủ: Đã chấp hành một nửa thời hạn cấm cư trú hoặc quản chế và cải tạo tốt → Có thể được miễn phần hình phạt còn lại → Được coi như đã chấp hành xong hình phạt.,Điều kiện ban đầu có thể bao gồm việc chấp hành đủ thời hạn hình phạt đã判处 và được miễn phần còn lại theo quy định pháp luật.
BLHS_MH_0072,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.144,0.112,0.0,0.0,1494|166,,co_02_chat_ma_tuy_tro_len_ma_tong_khoi_luong_hoac_the_tich_cua_cac_chat_do_tuong_duong_voi_khoi_luong_hoac_the_tich_chat_ma_tuy_quy_dinh_tai_mot_trong_cac_diem_tu_diem_a_den_diem_d_khoan_nay|phat_tu_chung_than_hoac_tu_hinh|thoi_hieu_thi_hanh_ban_an_20_nam,,co_02_chat_ma_tuy_tro_len_ma_tong_khoi_luong_hoac_the_tich_cua_cac_chat_do_tuong_duong_voi_khoi_luong_hoac_the_tich_chat_ma_tuy_quy_dinh_tai_mot_trong_cac_diem_tu_diem_a_den_diem_d_khoan_nay->phat_tu_chung_than_hoac_tu_hinh|phat_tu_chung_than_hoac_tu_hinh->thoi_hieu_thi_hanh_ban_an_20_nam,,248|60,,Sự kiện khởi đầu là “Có 02 chất ma túy trở lên mà tổng khối lượng hoặc thể tích của các chất đó tương đương với khối lượng hoặc thể tích chất ma túy quy định tại một trong các điểm từ điểm a đến điểm d khoản này”. Chuỗi đầy đủ: Có 02 chất ma túy trở lên mà tổng khối lượng hoặc thể tích của các chất đó tương đương với khối lượng hoặc thể tích chất ma túy quy định tại một trong các điểm từ điểm a đến điểm d khoản này → Bị phạt tù chung thân hoặc tử hình → Thời hiệu thi hành bản án 20 năm.,Sự kiện khởi đầu là ngày bản án có hiệu lực pháp luật.
