id,question,question_type,difficulty,requires_counterfactual,prediction_present,successful,pipeline_error,gold_rule_count,predicted_rule_count,rule_true_positive,rule_set_precision,rule_set_recall,rule_set_f1,rule_set_exact,rule_mrr,rule_map,gold_event_count,predicted_event_count,event_true_positive,event_set_precision,event_set_recall,event_set_f1,event_set_exact,event_mrr,gold_article_count,predicted_article_count,article_true_positive,article_set_precision,article_set_recall,article_set_f1,article_set_exact,top1_path_id,top1_path_rank,top1_path_edges,top1_path_event_ids,top1_path_rule_ids,top1_exact_path_match,top1_reverse_exact_path_match,top1_hop_accuracy,top1_path_length_accuracy,top1_edge_precision,top1_edge_recall,top1_edge_f1,top1_event_precision,top1_event_recall,top1_event_f1,top1_final_event_accuracy,top1_path_rule_precision,top1_path_rule_recall,top1_path_rule_f1,candidate_path_count,oracle_best_path_id,oracle_best_path_rank,oracle_best_path_edges,oracle_exact_path_match,oracle_edge_f1,oracle_event_f1,oracle_path_rule_f1,oracle_final_event_accuracy,path_ranking_error,path_retrieval_error,gold_decision,predicted_decision,verification_correct,decision_score,answer_token_precision,answer_token_recall,answer_token_f1,answer_rouge_l_f1,answer_exact_match,answer_length_tokens,gold_answer_length_tokens,answer_present,citation_true_positive,citation_precision,citation_recall,citation_f1,citation_exact,runtime_seconds,gold_rule_ids,predicted_rule_ids,gold_event_ids,predicted_event_ids,gold_article_ids,predicted_article_ids,gold_path_edges,gold_citations,predicted_citations,gold_answer,predicted_answer,rule_recall_at_1,rule_precision_at_1,rule_hit_at_1,event_recall_at_1,event_precision_at_1,event_hit_at_1,rule_recall_at_3,rule_precision_at_3,rule_hit_at_3,event_recall_at_3,event_precision_at_3,event_hit_at_3,rule_recall_at_5,rule_precision_at_5,rule_hit_at_5,event_recall_at_5,event_precision_at_5,event_hit_at_5,rule_recall_at_10,rule_precision_at_10,rule_hit_at_10,event_recall_at_10,event_precision_at_10,event_hit_at_10,error_types
BLHS_MH_0113,Kết quả “Phạt tiền từ 500.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 01 năm đến 03 năm” trong chain này bắt nguồn từ sự kiện nào trước khi đi qua bước “Tái phạm nguy hiểm”?,reverse_reasoning,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.7,0.35,0.116667,0.175,0.15,0.0,20,60,1.0,0.0,0.0,0.0,0.0,0.0,5.297611,146|1041,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_500_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_03_nam,,53|200,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_500_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_03_nam,53|200,123|15,Sự kiện khởi đầu là “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội”. Chuỗi đầy đủ: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 500.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 01 năm đến 03 năm.,Kết quả này có thể bắt nguồn từ hành vi phạm tội nghiêm trọng trước bước tái phạm nguy hiểm.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0114,Hãy truy ngược chuỗi pháp lý dẫn đến “Phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm”: sự kiện đầu tiên là gì?,reverse_reasoning,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.3,0.285714,0.101695,0.15,0.15,0.0,21,59,1.0,0.0,0.0,0.0,0.0,0.0,5.080784,146|1057,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_100_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam,,53|202,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_100_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam,53|202,123|15,Sự kiện khởi đầu là “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội”. Chuỗi đầy đủ: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm.,Sự kiện đầu tiên là hành vi phạm tội thuộc trường hợp quy định tại Điều 123 Bộ luật Hình sự.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0115,"Theo chuỗi dữ liệu, điều kiện ban đầu nào có thể dẫn đến “Phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm” thông qua “Tái phạm nguy hiểm”?",reverse_reasoning,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.6,0.375,0.152542,0.216867,0.144578,0.0,24,59,1.0,0.0,0.0,0.0,0.0,0.0,6.267234,146|1065,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_200_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,,53|203,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_200_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,53|203,,Sự kiện khởi đầu là “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội”. Chuỗi đầy đủ: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm.,Không đủ thông tin để xác định điều kiện ban đầu chính xác dẫn đến hình phạt nêu trên qua tái phạm nguy hiểm.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0116,"Sự kiện nào là cầu nối giữa “Nhựa thuốc phiện, nhựa cần sa hoặc cao côca có khối lượng 30 kilôgam trở lên” và “Thời hiệu thi hành bản án 20 năm”?",bridge_event,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.7,0.173913,0.307692,0.222222,0.222222,0.0,23,13,1.0,0.0,0.0,0.0,0.0,0.0,4.919979,1490|166,,nhua_thuoc_phien_nhua_can_sa_hoac_cao_coca_co_khoi_luong_30_kilogam_tro_len|phat_tu_chung_than_hoac_tu_hinh|thoi_hieu_thi_hanh_ban_an_20_nam,,248|60,,nhua_thuoc_phien_nhua_can_sa_hoac_cao_coca_co_khoi_luong_30_kilogam_tro_len->phat_tu_chung_than_hoac_tu_hinh|phat_tu_chung_than_hoac_tu_hinh->thoi_hieu_thi_hanh_ban_an_20_nam,248|60,15|123,Sự kiện trung gian là “Bị phạt tù chung thân hoặc tử hình”.,"Sự kiện là hành vi buôn bán, vận chuyển trái phép chất ma túy quy định tại Điều 15 Bộ luật Hình sự.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0117,"Trong chuỗi từ “Các chất ma túy khác ở thể rắn có khối lượng 09 kilôgam trở lên” đến “Thời hiệu thi hành bản án 20 năm”, bước pháp lý trung gian là gì?",bridge_event,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.5,0.181818,0.153846,0.166667,0.166667,0.0,11,13,1.0,0.0,0.0,0.0,0.0,0.0,7.739341,1492|166,,cac_chat_ma_tuy_khac_o_the_ran_co_khoi_luong_09_kilogam_tro_len|phat_tu_chung_than_hoac_tu_hinh|thoi_hieu_thi_hanh_ban_an_20_nam,,248|60,,cac_chat_ma_tuy_khac_o_the_ran_co_khoi_luong_09_kilogam_tro_len->phat_tu_chung_than_hoac_tu_hinh|phat_tu_chung_than_hoac_tu_hinh->thoi_hieu_thi_hanh_ban_an_20_nam,248|60,,Sự kiện trung gian là “Bị phạt tù chung thân hoặc tử hình”.,Không xác định được bước pháp lý trung gian cụ thể,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0118,"Để nối “Các chất ma túy khác ở thể lỏng có thể tích 22 lít trở lên” với “Thời hiệu thi hành bản án 20 năm”, graph sử dụng sự kiện trung gian nào?",bridge_event,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.3,0.285714,0.307692,0.296296,0.296296,0.0,14,13,1.0,0.0,0.0,0.0,0.0,0.0,6.811258,1493|166,,cac_chat_ma_tuy_khac_o_the_long_co_the_tich_22_lit_tro_len|phat_tu_chung_than_hoac_tu_hinh|thoi_hieu_thi_hanh_ban_an_20_nam,,248|60,,cac_chat_ma_tuy_khac_o_the_long_co_the_tich_22_lit_tro_len->phat_tu_chung_than_hoac_tu_hinh|phat_tu_chung_than_hoac_tu_hinh->thoi_hieu_thi_hanh_ban_an_20_nam,248|60,,Sự kiện trung gian là “Bị phạt tù chung thân hoặc tử hình”.,Không xác định được sự kiện trung gian liên kết hai yếu tố này,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0119,Hãy xác định mắt xích còn thiếu: Quả thuốc phiện khô có khối lượng 1.200 kilôgam trở lên → ? → Thời hiệu thi hành bản án 20 năm.,bridge_event,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.6,0.0625,0.076923,0.068966,0.068966,0.0,16,13,1.0,0.0,0.0,0.0,0.0,0.0,5.346012,1594|166,,qua_thuoc_phien_kho_co_khoi_luong_1_200_kilogam_tro_len|phat_tu_chung_than_hoac_tu_hinh|thoi_hieu_thi_hanh_ban_an_20_nam,,251|60,,qua_thuoc_phien_kho_co_khoi_luong_1_200_kilogam_tro_len->phat_tu_chung_than_hoac_tu_hinh|phat_tu_chung_than_hoac_tu_hinh->thoi_hieu_thi_hanh_ban_an_20_nam,251|60,,Sự kiện trung gian là “Bị phạt tù chung thân hoặc tử hình”.,"Mắt xích còn thiếu là 'trao đổi, tàng trữ trái phép' theo quy định pháp luật",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0120,Sự kiện nào là cầu nối giữa “Quả thuốc phiện tươi có khối lượng 300 kilôgam trở lên” và “Thời hiệu thi hành bản án 20 năm”?,bridge_event,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.5,0.148148,0.307692,0.2,0.2,0.0,27,13,1.0,0.0,0.0,0.0,0.0,0.0,6.220344,1595|166,,qua_thuoc_phien_tuoi_co_khoi_luong_300_kilogam_tro_len|phat_tu_chung_than_hoac_tu_hinh|thoi_hieu_thi_hanh_ban_an_20_nam,,251|60,,qua_thuoc_phien_tuoi_co_khoi_luong_300_kilogam_tro_len->phat_tu_chung_than_hoac_tu_hinh|phat_tu_chung_than_hoac_tu_hinh->thoi_hieu_thi_hanh_ban_an_20_nam,251|60,15|123,Sự kiện trung gian là “Bị phạt tù chung thân hoặc tử hình”.,Sự kiện cầu nối là việc vi phạm quy định về buôn bán trái phép chất ma túy quy định tại Điều 15 Bộ luật Hình sự.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0121,"Trong chuỗi từ “Chống trả rõ ràng quá mức cần thiết” đến “Có tình tiết giảm nhẹ trách nhiệm hình sự”, bước pháp lý trung gian là gì?",bridge_event,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.5,0.2,0.384615,0.263158,0.210526,0.0,25,13,1.0,0.0,0.0,0.0,0.0,0.0,8.829343,47|106,,chong_tra_ro_rang_qua_muc_can_thiet|vuot_qua_gioi_han_phong_ve_chinh_dang|co_tinh_tiet_giam_nhe_trach_nhiem_hinh_su,,22|51,,chong_tra_ro_rang_qua_muc_can_thiet->vuot_qua_gioi_han_phong_ve_chinh_dang|vuot_qua_gioi_han_phong_ve_chinh_dang->co_tinh_tiet_giam_nhe_trach_nhiem_hinh_su,22|51,,Sự kiện trung gian là “Vượt quá giới hạn phòng vệ chính đáng”.,Bước pháp lý trung gian là xác định hành vi chống trả quá mức cần thiết là tình tiết giảm nhẹ trách nhiệm hình sự.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0122,"Để nối “Thực hiện hành vi chuẩn bị cho tội phạm” với “Quyết định hình phạt đối với chuẩn bị phạm tội”, graph sử dụng sự kiện trung gian nào?",bridge_event,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.5,0.222222,0.444444,0.296296,0.296296,0.0,18,9,1.0,0.0,0.0,0.0,0.0,0.0,6.884407,29|156,,thuc_hien_hanh_vi_chuan_bi_cho_toi_pham|chuan_bi_pham_toi|quyet_dinh_hinh_phat_doi_voi_chuan_bi_pham_toi,,14|57,,thuc_hien_hanh_vi_chuan_bi_cho_toi_pham->chuan_bi_pham_toi|chuan_bi_pham_toi->quyet_dinh_hinh_phat_doi_voi_chuan_bi_pham_toi,14|57,,Sự kiện trung gian là “Chuẩn bị phạm tội”.,Không xác định được sự kiện trung gian cụ thể do thiếu thông tin pháp lý chi tiết.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0123,Hãy xác định mắt xích còn thiếu: Đủ điều kiện xóa án tích theo quyết định của Tòa án → ? → Được coi như chưa bị kết án.,bridge_event,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.4,0.428571,0.333333,0.375,0.375,0.0,7,9,1.0,0.0,0.0,0.0,0.0,0.0,6.861386,200|197,,du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an,,71|69,,du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,71|69,,Sự kiện trung gian là “Được xóa án tích”.,Thực hiện quyết định xóa án tích,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0124,Sự kiện nào là cầu nối giữa “Đồng phạm có sự câu kết chặt chẽ” và “Có tình tiết tăng nặng trách nhiệm hình sự”?,bridge_event,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.5,0.117647,0.2,0.148148,0.148148,0.0,17,10,1.0,0.0,0.0,0.0,0.0,0.0,5.88257,37|128,,dong_pham_co_su_cau_ket_chat_che|pham_toi_co_to_chuc|co_tinh_tiet_tang_nang_trach_nhiem_hinh_su,,17|52,,dong_pham_co_su_cau_ket_chat_che->pham_toi_co_to_chuc|pham_toi_co_to_chuc->co_tinh_tiet_tang_nang_trach_nhiem_hinh_su,17|52,,Sự kiện trung gian là “Phạm tội có tổ chức”.,Không đủ thông tin để xác định sự kiện cầu nối chính xác giữa hai khái niệm.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0125,"Trong chuỗi từ “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” đến “Phạt tiền từ 50.000.000 đồng đến 100.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm”, bước pháp lý trung gian là gì?",bridge_event,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,SUPPORTED,1.0,0.95,0.166667,0.333333,0.222222,0.222222,0.0,18,9,1.0,0.0,0.0,0.0,0.0,0.0,6.017062,146|770,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_50_000_000_dong_den_100_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,,53|177,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_50_000_000_dong_den_100_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,53|177,123|15,Sự kiện trung gian là “Tái phạm nguy hiểm”.,Xác định đây là trường hợp tái phạm và áp dụng hình phạt theo quy định pháp luật,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0126,"Để nối “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” với “Phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm”, graph sử dụng sự kiện trung gian nào?",bridge_event,medium,0,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORTED,UNCERTAIN,0.0,0.5,0.333333,0.444444,0.380952,0.380952,0.0,12,9,1.0,0.0,0.0,0.0,0.0,0.0,7.551856,146|821,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,,53|188,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,53|188,,Sự kiện trung gian là “Tái phạm nguy hiểm”.,Không đủ thông tin xác định sự kiện trung gian chính xác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
