id,question_type,difficulty,requires_counterfactual,error_types,pipeline_error,rule_recall_at_5,event_recall_at_5,top1_exact_path_match,top1_edge_f1,oracle_exact_path_match,oracle_best_path_rank,gold_decision,predicted_decision,answer_token_f1,answer_rouge_l_f1,citation_precision,citation_recall,gold_rule_ids,predicted_rule_ids,gold_event_ids,predicted_event_ids,gold_path_edges,top1_path_edges,gold_citations,predicted_citations,gold_answer,predicted_answer
BLHS_MH_0129,bridge_event,medium,0,TOP1_PATH_MISMATCH|PATH_RANKING_ERROR,,1.0,1.0,0.0,0.5,1.0,2,SUPPORTED,SUPPORTED,0.9,0.9,1.0,1.0,146|884,145|884|146|1711|882|874|877|875|1829|1753|1881|881,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam|da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tham_gia_giao_thong_duong_bo_ma_vi_pham_quy_dinh_ve_an_toan_giao_thong_duong_bo_gay_thiet_hai_cho_nguoi_khac_thuoc_mot_trong_cac_truong_hop_sau_day|phat_tien_tu_30_000_000_dong_den_100_000_000_dong_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_01_nam_den_05_nam|to_chuc_trai_phep_viec_dua_xe_o_to_xe_may_hoac_cac_loai_xe_khac_co_gan_dong_co|dieu_dong_nguoi_khong_co_giay_phep_lai_tau_hoac_nguoi_dang_trong_tinh_trang_co_su_dung_ruou_bia_ma_trong_mau_hoac_hoi_tho_co_nong_do_con_vuot_qua_muc_quy_dinh_co_su_dung_chat_ma_tuy_chat_kich_thich_manh_khac_hoac_khong_du_cac_dieu_kien_khac_theo_quy_dinh_cua_phap_luat_dieu_khien_phuong_tien_giao_thong_duong_sat_gay_thiet_hai_cho_nguoi_khac_thuoc_mot_trong_cac_truong_hop_sau_day_hoac_da_bi_xu_ly_ky_luat_hoac_xu_phat_vi_pham_hanh_chinh_ve_hanh_vi_nay_ma_con_vi_pham,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,53|191,53|191,Sự kiện trung gian là “Tái phạm nguy hiểm”.,Sự kiện trung gian là “Tái phạm nguy hiểm”. [E1] [E2]
BLHS_MH_0130,bridge_event,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,14,SUPPORTED,SUPPORTED,0.9,0.9,0.5,0.5,146|1010,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_1_500_000_000_dong_den_5_000_000_000_dong_hoac_phat_tu_tu_07_nam_den_15_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_1_500_000_000_dong_den_5_000_000_000_dong_hoac_phat_tu_tu_07_nam_den_15_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|196,53|192,Sự kiện trung gian là “Tái phạm nguy hiểm”.,Sự kiện trung gian là “Tái phạm nguy hiểm”. [E1] [E2]
BLHS_MH_0131,bridge_event,medium,0,TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,1.0,1.0,0.0,0.5,1.0,3,SUPPORTED,SUPPORTED,0.692308,0.692308,0.5,0.5,199|197,200|197|8|199|230|201|202|774|144|1018|1028|203,du_dieu_kien_duong_nhien_xoa_an_tich|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an,du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an|du_dieu_kien_xoa_an_tich|du_dieu_kien_duong_nhien_xoa_an_tich|du_dieu_kien_xoa_an_tich_dac_biet|phap_nhan_du_dieu_kien_xoa_an_tich|da_bi_ket_an_ve_toi_nay_chua_duoc_xoa_an_tich_ma_con_vi_pham,du_dieu_kien_duong_nhien_xoa_an_tich->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,70|69,71|69,Sự kiện trung gian là “Được xóa án tích”.,Sự kiện trung gian là “Được xóa án tích || Có thể được xóa án tích”. [E1] [E2]
BLHS_MH_0132,bridge_event,medium,0,TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,1.0,1.0,0.0,0.5,1.0,2,SUPPORTED,SUPPORTED,0.692308,0.692308,0.5,0.5,230|197,200|197|199|230|202|144|774|737|1018|198|171|173,phap_nhan_du_dieu_kien_xoa_an_tich|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an,du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an|phap_nhan_du_dieu_kien_xoa_an_tich|du_dieu_kien_duong_nhien_xoa_an_tich|chua_duoc_xoa_an_tich_va_lai_pham_toi|tai_pham|pham_toi_moi_khi_chua_duoc_xoa_an_tich,phap_nhan_du_dieu_kien_xoa_an_tich->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,89|69,71|69,Sự kiện trung gian là “Được xóa án tích”.,Sự kiện trung gian là “Được xóa án tích || Có thể được xóa án tích”. [E1] [E2]
BLHS_MH_0134,bridge_event,medium,0,TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,1.0,1.0,0.0,0.5,1.0,2,SUPPORTED,SUPPORTED,0.692308,0.692308,0.5,0.5,8|197,199|197|8|200|230|201|202|144|774|1018|198|203,du_dieu_kien_xoa_an_tich|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an,du_dieu_kien_duong_nhien_xoa_an_tich|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an|du_dieu_kien_xoa_an_tich|du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an|du_dieu_kien_xoa_an_tich_dac_biet|phap_nhan_du_dieu_kien_xoa_an_tich|pham_toi_moi_khi_chua_duoc_xoa_an_tich,du_dieu_kien_xoa_an_tich->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,du_dieu_kien_duong_nhien_xoa_an_tich->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,3|69,70|69,Sự kiện trung gian là “Được xóa án tích”.,Sự kiện trung gian là “Được xóa án tích || Có thể được xóa án tích”. [E1] [E2]
BLHS_MH_0143,bridge_event,medium,0,TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,1.0,1.0,0.0,0.0,1.0,2,SUPPORTED,SUPPORTED,0.5,0.5,0.0,0.0,49|50,45|46|50|49|111|218|17|70|2708|52|54|43,gay_thiet_hai_nho_hon_de_tranh_thiet_hai_lon_hon|tinh_the_cap_thiet|khong_bi_coi_la_toi_pham,chong_tra_can_thiet_de_bao_ve_loi_ich_chinh_dang|phong_ve_chinh_dang|khong_bi_coi_la_toi_pham|gay_thiet_hai_nho_hon_de_tranh_thiet_hai_lon_hon|tinh_the_cap_thiet|pham_toi_chua_gay_thiet_hai_hoac_thiet_hai_khong_lon|co_tinh_tiet_giam_nhe_trach_nhiem_hinh_su|phap_nhan_chua_gay_thiet_hai_hoac_thiet_hai_khong_lon,gay_thiet_hai_nho_hon_de_tranh_thiet_hai_lon_hon->tinh_the_cap_thiet|tinh_the_cap_thiet->khong_bi_coi_la_toi_pham,chong_tra_can_thiet_de_bao_ve_loi_ich_chinh_dang->phong_ve_chinh_dang|phong_ve_chinh_dang->khong_bi_coi_la_toi_pham,23,22,Sự kiện trung gian là “Tình thế cấp thiết”.,Sự kiện trung gian là “Phòng vệ chính đáng”. [E1] [E2]
BLHS_MH_0144,bridge_event,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,18,SUPPORTED,SUPPORTED,0.9,0.9,0.5,0.5,145|770,145|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tien_tu_50_000_000_dong_den_100_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_50_000_000_dong_den_100_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|177,53|192,Sự kiện trung gian là “Tái phạm nguy hiểm”.,Sự kiện trung gian là “Tái phạm nguy hiểm”. [E1] [E2]
BLHS_MH_0146,bridge_event,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,15,SUPPORTED,SUPPORTED,0.947368,0.947368,0.0,0.0,145|842,145|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|189,192,Sự kiện trung gian là “Tái phạm nguy hiểm”.,Sự kiện trung gian là “Tái phạm nguy hiểm”. [E1]
BLHS_MH_0148,bridge_event,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,13,SUPPORTED,SUPPORTED,0.9,0.9,0.5,0.5,145|884,145|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|191,53|192,Sự kiện trung gian là “Tái phạm nguy hiểm”.,Sự kiện trung gian là “Tái phạm nguy hiểm”. [E1] [E2]
BLHS_MH_0149,bridge_event,medium,0,RULE_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,1.0,0.0,0.5,1.0,3,SUPPORTED,SUPPORTED,0.9,0.9,0.5,0.5,145|1010,145|821|1306|1003|818|1002|813|1299|1010|1041|146|1269,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tien_tu_1_500_000_000_dong_den_5_000_000_000_dong_hoac_phat_tu_tu_07_nam_den_15_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam|da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|phat_tien_tu_1_500_000_000_dong_den_5_000_000_000_dong_hoac_phat_tu_tu_07_nam_den_15_nam|phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam|phat_tien_tu_500_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_03_nam|loi_dung_chuc_vu_quyen_han,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_1_500_000_000_dong_den_5_000_000_000_dong_hoac_phat_tu_tu_07_nam_den_15_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,53|196,53|188,Sự kiện trung gian là “Tái phạm nguy hiểm”.,Sự kiện trung gian là “Tái phạm nguy hiểm”. [E1] [E2]
BLHS_MH_0152,bridge_event,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.0,0.333333,0.0,0.0,1.0,9,SUPPORTED,SUPPORTED,0.571429,0.571429,0.5,0.5,37|431,145|436|447|1408|1449|1459|1466|2270|2281|2314|2350|1687,dong_pham_co_su_cau_ket_chat_che|pham_toi_co_to_chuc|phat_tu_tu_03_nam_den_07_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tu_tu_03_nam_den_07_nam|da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_10_nam|dong_pham_co_su_cau_ket_chat_che,dong_pham_co_su_cau_ket_chat_che->pham_toi_co_to_chuc|pham_toi_co_to_chuc->phat_tu_tu_03_nam_den_07_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_03_nam_den_07_nam,17|146,53|146,Sự kiện trung gian là “Phạm tội có tổ chức”.,Sự kiện trung gian là “Tái phạm nguy hiểm”. [E1] [E2]
BLHS_MH_0153,bridge_event,medium,0,TOP1_PATH_MISMATCH|PATH_RANKING_ERROR,,1.0,1.0,0.0,0.5,1.0,2,SUPPORTED,SUPPORTED,0.9,0.9,1.0,1.0,146|1041,145|1041|146|1040|1039|1037|1038|1934|2036|1236|1171|1255,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_500_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_03_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tien_tu_500_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_03_nam|da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|vi_pham_quy_dinh_ve_xay_dung_trong_linh_vuc_khao_sat_thiet_ke_thi_cong_su_dung_nguyen_lieu_vat_lieu_may_moc_giam_sat_nghiem_thu_cong_trinh_hoac_linh_vuc_khac_thuoc_mot_trong_cac_truong_hop_sau_day_neu_khong_thuoc_truong_hop_quy_dinh_tai_dieu_224_va_dieu_281_cua_bo_luat_nay|phat_tien_tu_50_000_000_dong_den_500_000_000_dong_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_01_nam_den_05_nam|to_chuc_hoat_dong_kinh_doanh_theo_phuong_thuc_da_cap_ma_khong_co_giay_chung_nhan_dang_ky_hoat_dong_ban_hang_da_cap_hoac_khong_dung_voi_noi_dung_giay_chung_nhan_dang_ky_hoat_dong_ban_hang_da_cap_thuoc_mot_trong_cac_truong_hop_sau_day_neu_khong_thuoc_truong_hop_quy_dinh_tai_dieu_174_va_dieu_290_cua_bo_luat_nay|phat_tien_tu_500_000_000_dong_den_1_000_000_000_dong_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_06_thang_den_02_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_500_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_03_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_500_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_03_nam,53|200,53|200,Sự kiện trung gian là “Tái phạm nguy hiểm”.,Sự kiện trung gian là “Tái phạm nguy hiểm”. [E1] [E2]
BLHS_MH_0154,bridge_event,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,14,SUPPORTED,SUPPORTED,0.9,0.9,0.5,0.5,146|1057,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_100_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_100_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|202,53|192,Sự kiện trung gian là “Tái phạm nguy hiểm”.,Sự kiện trung gian là “Tái phạm nguy hiểm”. [E1] [E2]
BLHS_MH_0155,bridge_event,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,1,SUPPORTED,SUPPORTED,0.043478,0.043478,0.0,0.0,146|1065,549|550|1799|1840|1807|1788|2266|1132|1141|1711|1944|1829,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_200_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,bia_dat_hoac_loan_truyen_nhung_dieu_biet_ro_la_sai_su_that_nham_xuc_pham_nghiem_trong_nhan_pham_danh_du_hoac_gay_thiet_hai_den_quyen_loi_ich_hop_phap_cua_nguoi_khac|phat_tien_tu_10_000_000_dong_den_50_000_000_dong_phat_cai_tao_khong_giam_giu_den_02_nam_hoac_phat_tu_tu_03_thang_den_01_nam|bia_dat_nguoi_khac_pham_toi_va_to_cao_ho_truoc_co_quan_co_tham_quyen|vi_pham_quy_dinh_ve_dieu_khien_phuong_tien_giao_thong_duong_sat_trong_truong_hop_co_kha_nang_thuc_te_dan_den_hau_qua_quy_dinh_tai_mot_trong_cac_diem_a_b_va_c_khoan_3_dieu_nay_neu_khong_duoc_ngan_chan_kip_thoi|can_tro_giao_thong_duong_sat_trong_truong_hop_co_kha_nang_thuc_te_dan_den_hau_qua_quy_dinh_tai_mot_trong_cac_diem_a_b_va_c_khoan_3_dieu_nay_neu_khong_duoc_ngan_chan_kip_thoi|vi_pham_quy_dinh_ve_dieu_khien_phuong_tien_giao_thong_duong_thuy_trong_truong_hop_co_kha_nang_thuc_te_dan_den_hau_qua_quy_dinh_tai_mot_trong_cac_diem_a_b_va_c_khoan_3_dieu_nay_neu_khong_duoc_ngan_chan_kip_thoi|chi_huy_dieu_khien_phuong_tien_giao_thong_duong_sat_ma_vi_pham_quy_dinh_ve_an_toan_giao_thong_duong_sat_gay_thiet_hai_cho_nguoi_khac_thuoc_mot_trong_cac_truong_hop_sau_day|phat_tien_tu_50_000_000_dong_den_200_000_000_dong_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_01_nam_den_05_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_200_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,bia_dat_hoac_loan_truyen_nhung_dieu_biet_ro_la_sai_su_that_nham_xuc_pham_nghiem_trong_nhan_pham_danh_du_hoac_gay_thiet_hai_den_quyen_loi_ich_hop_phap_cua_nguoi_khac->phat_tien_tu_10_000_000_dong_den_50_000_000_dong_phat_cai_tao_khong_giam_giu_den_02_nam_hoac_phat_tu_tu_03_thang_den_01_nam,53|203,156,Sự kiện trung gian là “Tái phạm nguy hiểm”.,"Hệ quả cuối cùng là “bị phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng, phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 01 năm”. [E1]"
BLHS_MH_0156,causal_chain_explanation,hard,0,TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS,,1.0,1.0,0.0,0.5,1.0,2,SUPPORTED,SUPPORTED,0.891304,0.891304,1.0,0.5,47|106,47|48|106|31|32|107|108|110|104|113|122|220,chong_tra_ro_rang_qua_muc_can_thiet|vuot_qua_gioi_han_phong_ve_chinh_dang|co_tinh_tiet_giam_nhe_trach_nhiem_hinh_su,chong_tra_ro_rang_qua_muc_can_thiet|vuot_qua_gioi_han_phong_ve_chinh_dang|chiu_trach_nhiem_hinh_su|co_tinh_tiet_giam_nhe_trach_nhiem_hinh_su|co_y_thuc_hien_toi_pham_nhung_khong_hoan_thanh_ngoai_y_muon|pham_toi_chua_dat|phap_nhan_thuong_mai_pham_toi_thuoc_dieu_76|lan_dau_pham_toi_it_nghiem_trong,chong_tra_ro_rang_qua_muc_can_thiet->vuot_qua_gioi_han_phong_ve_chinh_dang|vuot_qua_gioi_han_phong_ve_chinh_dang->co_tinh_tiet_giam_nhe_trach_nhiem_hinh_su,chong_tra_ro_rang_qua_muc_can_thiet->vuot_qua_gioi_han_phong_ve_chinh_dang|vuot_qua_gioi_han_phong_ve_chinh_dang->chiu_trach_nhiem_hinh_su,22|51,22,Bước 1: “Chống trả rõ ràng quá mức cần thiết” dẫn đến “Vượt quá giới hạn phòng vệ chính đáng” theo Điều 22. Bước 2: “Vượt quá giới hạn phòng vệ chính đáng” dẫn đến “Có tình tiết giảm nhẹ trách nhiệm hình sự” theo Điều 51.,Bước 1: “Chống trả rõ ràng quá mức cần thiết” dẫn đến “Vượt quá giới hạn phòng vệ chính đáng” theo Điều 22. [E1] Bước 2: “Vượt quá giới hạn phòng vệ chính đáng” dẫn đến “Chịu trách nhiệm hình sự” theo Điều 22. [E2]
